BLISS	144 	0.0 	144/144	100.0
BNC	144 	nan 	0/144	0.0
BRC	144 	nan 	0/144	0.0
BTS	144 	nan 	0/144	0.0
CAWOW	144 	nan 	0/144	0.0
CEN	144 	nan 	0/144	0.0
CGS	144 	nan 	5/144	3.47222222222
CHO	144 	nan 	0/144	0.0
CI	144 	nan 	0/144	0.0
CIRKIT	144 	nan 	0/144	0.0
CK	144 	nan 	0/144	0.0
CM	144 	nan 	0/144	0.0
CPF	144 	nan 	1/144	0.694444444444
CPICO	144 	nan 	0/144	0.0
CPN	144 	nan 	0/144	0.0
CYBER	144 	nan 	94/144	65.2777777778
D-MARK	144 	nan 	0/144	0.0
DTC	144 	nan 	0/144	0.0
DTM	144 	nan 	0/144	0.0
E	144 	nan 	0/144	0.0
EA	144 	Error	Miss	Match
ECL	144 	Error	Miss	Match
EE	144 	nan 	0/144	0.0
EMC	144 	nan 	0/144	0.0
ERW	144 	nan 	0/144	0.0
EUREKA	144 	nan 	0/144	0.0
F&D	144 	nan 	0/144	0.0
FE	144 	nan 	0/144	0.0
GC	144 	Error	Miss	Match
GEN	144 	Error	Miss	Match
GFM	144 	nan 	0/144	0.0
GL	144 	nan 	0/144	0.0
GOLD	144 	nan 	0/144	0.0
HANA	144 	nan 	0/144	0.0
IRC	144 	nan 	0/144	0.0
IT	144 	nan 	0/144	0.0
ITV	144 	nan 	0/144	0.0
JCP	144 	0.0 	143/144	99.3055555556
KC	144 	Error	Miss	Match
KK	144 	Error	Miss	Match
KKC	144 	Error	Miss	Match
KMC	144 	nan 	0/144	0.0
KTECH	144 	nan 	0/144	0.0
KWH	144 	nan 	0/144	0.0
L&E	144 	nan 	0/144	0.0
LEE	144 	nan 	0/144	0.0
LH	144 	nan 	0/144	0.0
LVT	144 	0.0 	143/144	99.3055555556
M-AAA	144 	nan 	29/144	20.1388888889
MBK	144 	nan 	0/144	0.0
METRO	144 	nan 	0/144	0.0
MILL	144 	nan 	0/144	0.0
MK	144 	nan 	0/144	0.0
ML	144 	nan 	0/144	0.0
MLINK	144 	nan 	92/144	63.8888888889
MME	144 	nan 	0/144	0.0
MNIT	144 	nan 	0/144	0.0
